Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
21,56,1,2,6,12,6,6,6.0,0.0,6,6,6.0,0.0,321428.5714,53571.42857,28.0,28.28427125,48,8,0,0.0,0.0,0,0,48,48.0,0.0,48,48,0,0,0,0,20,40,17857.14286,35714.28571,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,2,8.0,6.0,6.0,20,0,0,0,0,0,0,1,6,2,12,255,229,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
80,116055886,17,16,333,4643,333,0,19.58823529,80.76436314,1747,0,290.1875,627.0606795,42.87589515,0.284345768,3626746.438,4799836.411,10000000,7,116000000,7253492.875,4458374.731,10000000,257,111000000,7369886.067,4593205.042,10000000,49,0,0,0,0,552,520,0.146481153,0.137864615,0,1747,146.3529412,448.1630441,200850.1141,0,0,0,1,0,0,0,0,0,150.7878788,19.58823529,290.1875,552,0,0,0,0,0,0,17,333,16,4643,29200,939,1,32,27098.36364,13493.27067,67781,22858,10000000.0,7254.537864,10000000,10000000,0
53,60984,1,1,66,237,66,66,66.0,0.0,237,237,237.0,0.0,4968.516332,32.79548734,60984.0,0.0,60984,60984,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,16.39774367,16.39774367,66,237,123.0,98.72689603,9747.0,0,0,0,0,0,0,0,0,1,184.5,66.0,237.0,20,0,0,0,0,0,0,1,66,1,237,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
44486,532,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,3759.398496,532.0,0.0,532,532,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,1879.699248,1879.699248,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,227,229,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
80,5629963,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.710484243,1876654.333,3249683.845,5629066,125,5629963,2814981.5,3979716.466,5629066,897,0,0.0,0.0,0,0,0,0,0,0,104,40,0.532863182,0.177621061,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
80,21078293,6,6,443,200,419,0,73.83333333,169.1134728,188,0,33.33333333,75.82787526,30.50531654,0.569306063,1916208.455,3985752.156,10000000,142,20700000,4149212.6,5434224.773,10200000,209,20800000,4166002.8,5554072.791,10200000,334,0,0,0,0,132,156,0.284653031,0.284653031,0,419,49.46153846,122.2419836,14943.10256,0,0,0,1,0,0,0,0,1,53.58333333,73.83333333,33.33333333,132,0,0,0,0,0,0,6,443,6,200,8192,121,5,20,398194.0,209999.4003,546686,249702,9974837.5,35696.87163,10000000,9949596,0
443,117093758,6,3,218,166,108,6,36.33333333,40.20779361,74,46,55.33333333,16.16580754,3.279423315,0.076861484,14600000.0,27000000.0,58800000,23598,117000000,23400000.0,32000000.0,58800000,74446,117000000,58500000.0,476418.8507,58800000,58200000,1,0,0,0,120,60,0.051240989,0.025620495,6,108,49.2,38.25295922,1463.288889,0,1,0,0,1,0,0,0,0,54.66666667,36.33333333,55.33333333,120,0,0,0,0,0,0,6,218,3,166,251,294,5,20,76112.5,2356.786902,77779,74446,58400000.0,473273.6397,58800000,58100000,0
80,118938931,21,18,1836,3196,435,0,87.42857143,172.7653239,796,0,177.5555556,340.1615917,42.30742582,0.327899365,3129971.868,4612635.035,10000000,96,119000000,5945761.8,4904769.97,10000000,9084,119000000,6995024.765,4578009.453,10000000,866,0,0,0,0,432,504,0.176561197,0.151338169,0,796,125.8,261.1113526,68179.13846,0,0,0,1,0,0,0,0,0,129.025641,87.42857143,177.5555556,432,0,0,0,0,0,0,21,1836,18,3196,8192,294,20,20,100263.25,249894.8875,892383,23421,9809339.75,643528.7691,10000000,7767160,0
80,33005440,203,104,43951,72209,602,0,216.5073892,228.6511756,1069,0,694.3173077,362.8098077,3519.419829,9.301496965,107860.915,271441.2314,1274307,3,33000000,163381.4851,320546.0774,1274307,920,33000000,320440.2233,417506.9914,1275161,3,0,0,0,0,6504,3336,6.150501251,3.150995715,0,1069,377.1428571,360.7880612,130168.0251,0,0,0,1,0,0,0,0,0,378.3713355,216.5073892,694.3173077,6504,0,0,0,0,0,0,203,43951,104,72209,29200,1174,101,32,0.0,0.0,0,0,0.0,0.0,0,0,1
80,5487328,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.728952233,1829109.333,3167357.736,5486459,133,5487328,2743664.0,3878897.888,5486459,869,0,0.0,0.0,0,0,0,0,0,0,104,40,0.546714175,0.182238058,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
443,69703142,88,112,12840,40204,2328,0,145.9090909,335.181256,2102,0,358.9642857,591.3413205,760.9986936,2.869311114,350267.0452,4157490.152,58600000,1,69700000,801185.5402,6288725.919,58700000,1,69600000,627241.1351,5566201.137,58700000,1,0,0,0,0,2824,3592,1.26249689,1.606814224,0,2328,263.9004975,504.4604247,254480.32,0,0,0,1,0,0,0,0,1,265.22,145.9090909,358.9642857,2824,0,0,0,0,0,0,88,12840,112,40204,29200,734,46,32,11000000.0,0.0,11000000,11000000,58600000.0,0.0,58600000,58600000,0
80,22616995,71,97,4438,166387,932,0,62.50704225,178.3156009,4380,0,1715.329897,769.6864042,7552.948568,7.428042496,135431.1078,1091069.481,9999883,0,22600000,323099.9286,1682828.857,10100000,1,21900000,228482.1146,1448284.58,10100000,47,0,0,0,0,1432,1976,3.139232245,4.288810251,0,4380,1010.798817,1012.170267,1024488.65,0,0,0,1,0,0,0,0,1,1016.815476,62.50704225,1715.329897,1432,0,0,0,0,0,0,71,4438,97,166387,8192,180,70,20,967668.5,1232660.361,1839291,96046,9999471.5,581.9488809,9999883,9999060,0
22,166,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,12048.19277,166.0,0.0,166,166,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,6024.096386,6024.096386,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,290,243,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
80,5262915,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.760035076,1754305.0,3037798.891,5262053,153,5262915,2631457.5,3720223.833,5262053,862,0,0.0,0.0,0,0,0,0,0,0,104,40,0.570026307,0.190008769,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
80,5520750,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.724539238,1840250.0,3186798.557,5520048,122,5520750,2760375.0,3902766.984,5520048,702,0,0.0,0.0,0,0,0,0,0,0,104,40,0.543404429,0.18113481,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
53,98504,1,1,43,73,43,43,43.0,0.0,73,73,73.0,0.0,1177.617153,20.30374401,98504.0,0.0,98504,98504,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,10.15187201,10.15187201,43,73,53.0,17.32050808,300.0,0,0,0,0,0,0,0,0,1,79.5,43.0,73.0,20,0,0,0,0,0,0,1,43,1,73,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
80,5287389,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.756517064,1762463.0,3051901.254,5286495,114,5287389,2643694.5,3737484.31,5286495,894,0,0.0,0.0,0,0,0,0,0,0,104,40,0.567387798,0.189129266,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
53,190,2,2,62,190,31,31,31.0,0.0,95,95,95.0,0.0,1326315.789,21052.63158,63.33333333,69.28443789,139,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,64,64,10526.31579,10526.31579,31,95,56.6,35.05424368,1228.8,0,0,0,0,0,0,0,0,1,70.75,31.0,95.0,64,0,0,0,0,0,0,2,62,2,190,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
80,5470963,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.731132709,1823654.333,3158065.277,5470274,126,5470963,2735481.5,3867580.644,5470274,689,0,0.0,0.0,0,0,0,0,0,0,104,40,0.548349532,0.182783177,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
443,4297577,5,1,135,46,46,6,27.0,20.1246118,46,46,46.0,0.0,42.11675556,1.396135543,859515.4,1869419.555,4203352,48,4297577,1074394.25,2086434.659,4203352,48,0,0.0,0.0,0,0,1,0,0,0,100,20,1.163446286,0.232689257,6,46,32.42857143,18.86670032,355.952381,0,1,0,0,1,0,0,0,0,37.83333333,27.0,46.0,100,0,0,0,0,0,0,5,135,1,46,256,351,4,20,0.0,0.0,0,0,0.0,0.0,0,0,0
46562,254,3,1,77,6,46,0,25.66666667,23.45918441,6,6,6.0,0.0,326771.6535,15748.0315,84.66666667,54.99393906,148,49,254,127.0,110.3086579,205,49,0,0.0,0.0,0,0,1,0,0,0,96,20,11811.02362,3937.007874,0,46,25.8,21.79908255,475.2,0,1,0,0,1,0,0,0,0,32.25,25.66666667,6.0,96,0,0,0,0,0,0,3,77,1,6,131,0,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
53,46594,1,1,42,233,42,42,42.0,0.0,233,233,233.0,0.0,5902.047474,42.92398163,46594.0,0.0,46594,46594,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,21.46199081,21.46199081,42,233,105.6666667,110.2739014,12160.33333,0,0,0,0,0,0,0,0,1,158.5,42.0,233.0,20,0,0,0,0,0,0,1,42,1,233,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
80,69421747,204,109,48783,183586,585,0,239.1323529,252.3465776,1869,0,1684.275229,415.6562832,3347.207612,4.508673629,222505.5994,452207.5062,4839753,4,69400000,341964.3498,523248.3851,4839753,444,69400000,642792.787,571483.6964,4840595,4,0,0,0,0,6536,3496,2.938560449,1.570113181,0,1869,740.0286624,759.3952461,576681.1398,0,0,0,1,0,0,0,0,0,742.3929712,239.1323529,1684.275229,6536,0,0,0,0,0,0,204,48783,109,183586,29200,1149,101,32,0.0,0.0,0,0,0.0,0.0,0,0,1
49271,41,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,48780.4878,41.0,0.0,41,41,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,24390.2439,24390.2439,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,13756,65535,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
80,8796073,4,4,602,364,602,0,150.5,301.0,364,0,91.0,182.0,109.8217352,0.909496772,1256581.857,2172751.823,5001612,74,3794461,1264820.333,2186625.149,3789717,902,8795936,2931978.667,2607750.281,5002189,3191,0,0,0,0,136,136,0.454748386,0.454748386,0,602,107.3333333,221.137966,48902.0,0,0,0,1,0,0,0,0,1,120.75,150.5,91.0,136,0,0,0,0,0,0,4,602,4,364,29200,236,1,32,0.0,0.0,0,0,0.0,0.0,0,0,1
123,68016099,2,2,96,96,48,48,48.0,0.0,48,48,48.0,0.0,2.822861099,0.058809606,22700000.0,39200000.0,68000000,16108,68000000,68000000.0,0.0,68000000,68000000,68000000,68000000.0,0.0,68000000,68000000,0,0,0,0,64,64,0.029404803,0.029404803,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1,60.0,48.0,48.0,64,0,0,0,0,0,0,2,96,2,96,-1,-1,1,32,16317.0,0.0,16317,16317,68000000.0,0.0,68000000,68000000,0
80,5107611,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.783144997,1702537.0,2948271.779,5106908,124,5107611,2553805.5,3610632.182,5106908,703,0,0.0,0.0,0,0,0,0,0,0,104,40,0.587358748,0.195786249,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
53,297,2,2,64,96,32,32,32.0,0.0,48,48,48.0,0.0,538720.5387,13468.01347,99.0,164.5448267,289,4,4,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0,0,0,64,80,6734.006734,6734.006734,32,48,38.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,48.0,32.0,48.0,64,0,0,0,0,0,0,2,64,2,96,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
80,5624352,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.711193041,1874784.0,3246441.734,5623452,129,5624352,2812176.0,3975744.647,5623452,900,0,0.0,0.0,0,0,0,0,0,0,104,40,0.53339478,0.17779826,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
53,166,2,2,102,134,51,51,51.0,0.0,67,67,67.0,0.0,1421686.747,24096.38554,55.33333333,56.35896853,115,3,48,48.0,0.0,48,48,3,3.0,0.0,3,3,0,0,0,0,64,64,12048.19277,12048.19277,51,67,57.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,71.75,51.0,67.0,64,0,0,0,0,0,0,2,102,2,134,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
80,5340545,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.748987229,1780181.667,3082755.42,5339841,124,5340545,2670272.5,3775339.978,5339841,704,0,0.0,0.0,0,0,0,0,0,0,104,40,0.561740422,0.187246807,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
389,1052,10,4,165,326,79,0,16.5,33.01262385,163,0,81.5,94.10809388,466730.038,13307.98479,80.92307692,175.1101851,661,1,1052,116.8888889,205.4254393,661,1,246,82.0,58.88972746,150,48,0,0,0,0,336,144,9505.703422,3802.281369,0,163,32.73333333,59.52006464,3542.638095,0,0,0,1,0,0,0,0,0,35.07142857,16.5,81.5,336,0,0,0,0,0,0,10,165,4,326,29200,2081,3,32,0.0,0.0,0,0,0.0,0.0,0,0,0
80,5737502,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.697167513,1912500.667,3311824.342,5736666,97,5737502,2868751.0,4055844.289,5736666,836,0,0.0,0.0,0,0,0,0,0,0,104,40,0.522875635,0.174291878,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
53,257,2,2,64,196,32,32,32.0,0.0,98,98,98.0,0.0,1011673.152,15564.20233,85.66666667,109.2581042,209,1,1,1.0,0.0,1,1,47,47.0,0.0,47,47,0,0,0,0,64,64,7782.101167,7782.101167,32,98,58.4,36.1496888,1306.8,0,0,0,0,0,0,0,0,1,73.0,32.0,98.0,64,0,0,0,0,0,0,2,64,2,196,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
80,5233004,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.764379313,1744334.667,3020813.813,5232470,145,5233004,2616502.0,3699537.424,5232470,534,0,0.0,0.0,0,0,0,0,0,0,104,40,0.573284484,0.191094828,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
80,5050552,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.791992638,1683517.333,2915319.224,5049838,122,5050552,2525276.0,3570269.819,5049838,714,0,0.0,0.0,0,0,0,0,0,0,104,40,0.593994478,0.197998159,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
53,254,2,2,60,264,30,30,30.0,0.0,132,132,132.0,0.0,1275590.551,15748.0315,84.66666667,103.2295177,201,4,4,4.0,0.0,4,4,49,49.0,0.0,49,49,0,0,0,0,64,64,7874.015748,7874.015748,30,132,70.8,55.86770087,3121.2,0,0,0,0,0,0,0,0,1,88.5,30.0,132.0,64,0,0,0,0,0,0,2,60,2,264,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
50169,66,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,181818.1818,30303.0303,66.0,0.0,66,66,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,15151.51515,15151.51515,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,115,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
53,1017,2,2,82,152,41,41,41.0,0.0,76,76,76.0,0.0,230088.4956,3933.136676,339.0,581.103261,1010,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,40,40,1966.568338,1966.568338,41,76,55.0,19.17028951,367.5,0,0,0,0,0,0,0,0,1,68.75,41.0,76.0,40,0,0,0,0,0,0,2,82,2,152,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
80,5226610,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.76531442,1742203.333,3017026.114,5225965,83,5226610,2613305.0,3694859.206,5225965,645,0,0.0,0.0,0,0,0,0,0,0,104,40,0.573985815,0.191328605,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
80,34296921,203,104,43906,72187,602,0,216.2857143,228.4931854,1068,0,694.1057692,362.6086692,3384.939424,8.951240842,112081.4412,292572.9937,2332800,48,34300000,169771.1386,346553.0844,2332800,876,34300000,332978.6019,452857.7738,2333683,48,0,0,0,0,6504,3336,5.918898667,3.032342174,0,1068,376.9253247,360.6566003,130073.1833,0,0,0,1,0,0,0,0,0,378.1530945,216.2857143,694.1057692,6504,0,0,0,0,0,0,203,43906,104,72187,29200,1176,101,32,0.0,0.0,0,0,0.0,0.0,0,0,1
53,31771,2,2,66,500,33,33,33.0,0.0,250,250,250.0,0.0,17814.98851,125.9009789,10590.33333,18339.53133,31767,1,3,3.0,0.0,3,3,1,1.0,0.0,1,1,0,0,0,0,40,40,62.95048944,62.95048944,33,250,119.8,118.855795,14126.7,0,0,0,0,0,0,0,0,1,149.75,33.0,250.0,40,0,0,0,0,0,0,2,66,2,500,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
33548,277,3,1,76,6,45,0,25.33333333,23.02896727,6,6,6.0,0.0,296028.8809,14440.43321,92.33333333,40.6980753,128,48,277,138.5,127.9863274,229,48,0,0.0,0.0,0,0,1,0,0,0,96,20,10830.32491,3610.108303,0,45,25.4,21.33775996,455.3,0,1,0,0,1,0,0,0,0,31.75,25.33333333,6.0,96,0,0,0,0,0,0,3,76,1,6,131,0,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
80,5761511,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.694262321,1920503.667,3325623.589,5760603,160,5761511,2880755.5,4072719.392,5760603,908,0,0.0,0.0,0,0,0,0,0,0,104,40,0.520696741,0.17356558,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
80,5545619,3,1,12,0,6,0,4.0,3.464101615,0,0,0.0,0.0,2.163870255,0.721290085,1848539.667,3181236.385,5521890,120,5545619,2772809.5,3887786.927,5521890,23729,0,0.0,0.0,0,0,0,0,0,0,72,32,0.540967564,0.180322521,0,6,2.4,3.286335345,10.8,0,0,0,1,0,0,0,0,0,3.0,4.0,0.0,72,0,0,0,0,0,0,3,12,1,0,8192,65535,2,20,0.0,0.0,0,0,0.0,0.0,0,0,0
53,139,2,2,88,120,44,44,44.0,0.0,60,60,60.0,0.0,1496402.878,28776.97842,46.33333333,74.19119445,132,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,40,40,14388.48921,14388.48921,44,60,50.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,63.0,44.0,60.0,40,0,0,0,0,0,0,2,88,2,120,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
80,8874821,11,17,817,13813,416,0,74.27272727,154.0364184,1460,0,812.5294118,715.1550634,1648.483953,3.154993211,328697.0741,1618503.528,8423374,3,451447,45144.7,116500.2845,375097,112,8852496,553281.0,2152091.238,8621947,3,0,0,0,0,232,352,1.239461618,1.915531592,0,1460,504.4827586,663.4322885,440142.4015,0,0,0,1,0,0,0,0,1,522.5,74.27272727,812.5294118,232,0,0,0,0,0,0,11,817,17,13813,8192,132,10,20,0.0,0.0,0,0,0.0,0.0,0,0,0
53,31335,2,2,72,328,36,36,36.0,0.0,164,164,164.0,0.0,12765.27844,127.6527844,10445.0,18046.25202,31283,3,3,3.0,0.0,3,3,49,49.0,0.0,49,49,0,0,0,0,80,80,63.82639221,63.82639221,36,164,87.2,70.10848736,4915.2,0,0,0,0,0,0,0,0,1,109.0,36.0,164.0,80,0,0,0,0,0,0,2,72,2,328,-1,-1,1,40,0.0,0.0,0,0,0.0,0.0,0,0,0
53,73077,1,1,56,109,56,56,56.0,0.0,109,109,109.0,0.0,2257.89236,27.36839224,73077.0,0.0,73077,73077,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,13.68419612,13.68419612,56,109,73.66666667,30.59956427,936.3333333,0,0,0,0,0,0,0,0,1,110.5,56.0,109.0,32,0,0,0,0,0,0,1,56,1,109,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
53,864,2,2,74,354,37,37,37.0,0.0,177,177,177.0,0.0,495370.3704,4629.62963,288.0,454.3797971,812,3,3,3.0,0.0,3,3,49,49.0,0.0,49,49,0,0,0,0,64,64,2314.814815,2314.814815,37,177,93.0,76.68115805,5880.0,0,0,0,0,0,0,0,0,1,116.25,37.0,177.0,64,0,0,0,0,0,0,2,74,2,354,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
80,90,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,22222.22222,90.0,0.0,90,90,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,11111.11111,11111.11111,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,237,235,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
4227,112,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,107142.8571,17857.14286,112.0,0.0,112,112,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,8928.571429,8928.571429,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,118,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
80,5486247,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.729095865,1828749.0,3166673.865,5485309,170,5486247,2743123.5,3878035.925,5485309,938,0,0.0,0.0,0,0,0,0,0,0,104,40,0.546821898,0.182273966,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
80,5975522,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.669397586,1991840.667,3449219.274,5974656,95,5975522,2987761.0,4224107.418,5974656,866,0,0.0,0.0,0,0,0,0,0,0,104,40,0.502048189,0.167349396,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
53,162640,1,1,49,125,49,49,49.0,0.0,125,125,125.0,0.0,1069.847516,12.29709788,162640.0,0.0,162640,162640,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,6.148548942,6.148548942,49,125,74.33333333,43.87862046,1925.333333,0,0,0,0,0,0,0,0,1,111.5,49.0,125.0,20,0,0,0,0,0,0,1,49,1,125,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
80,5656301,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.707175944,1885433.667,3264903.955,5655420,98,5656301,2828150.5,3998362.871,5655420,881,0,0.0,0.0,0,0,0,0,0,0,104,40,0.530381958,0.176793986,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
